slice_index,station,cx,cy,axis_a,axis_b,theta,equivalent_radius,candidate_aspect,inlier_ratio,perimeter_completeness,soil_inside_points,soil_inside_point_frac,soil_inside_pixels,void_outside_pixels,soil_inside_frac,void_outside_frac,balanced_accuracy,cavity_quality,regularized_cx,regularized_cy,regularized_axis_a,regularized_axis_b,regularized_theta,regularized_equivalent_radius
12,-0.44793922185897816,-0.0002955091617660829,-0.0008205077199960592,0.06052773177319497,0.03138253734421498,1.504729702721446,0.04358341201343601,1.9296596601394613,0.61,1.0,4677,0.8578503301540719,330,3609,1.0,0.9717285945072698,0.014135702746365105,0.08671129860601616,-0.005106184721184567,0.0001405044232310249,0.03893985588246501,0.04030451453337043,0.7210570824815478,0.03961630961286224
13,-0.43793922185897816,-0.01267519680258796,-0.0007002926932390902,0.018338600292229206,0.057481849732254814,-0.022771808992238345,0.03246747089469402,2.0273409581979145,0.6183333333333333,1.0,2615,0.4808753218094888,210,3570,1.0,0.9311424100156495,0.03442879499217527,0.32099209268113277,-0.006217712238455273,0.0003182963755432215,0.038859934476361116,0.03911041367825495,0.8142657577062049,0.038984972911114926
14,-0.42793922185897815,-0.011801422700046298,0.0006607138989739759,0.019845213782975137,0.057762348614750034,-0.04710728091186669,0.033857143365417765,1.945564006453401,0.6183333333333333,1.0,2782,0.5112091142962146,223,3570,0.9955357142857143,0.9345549738219895,0.03495465594614809,0.30223569766017394,-0.007405717766191398,0.0006133572374438919,0.037437094325621985,0.03914276721041376,0.6966385762754513,0.03828043192313957
15,-0.41793922185897814,-0.014424519641181103,-0.0011001893143618169,0.017218609993759987,0.05556449357090172,-0.039111728237139126,0.030931268068059237,1.8906688507788911,0.6066666666666667,1.0,2341,0.4351301115241636,194,3527,1.0,0.9161038961038961,0.04194805194805195,0.34268773234200745,-0.0076075116713616685,0.0005266829216509997,0.03656162168390903,0.04015759990086278,0.5198716268708309,0.03831745001052559
16,-0.40793922185897813,-0.013490247774964348,0.0016062451058791209,0.01744037475010831,0.06005846194221248,-0.06008569367351922,0.03236420991137129,1.858488503302888,0.565,1.0,2457,0.46358490566037736,185,3602,0.9946236559139785,0.933644375324002,0.03586598438100971,0.30307452830188675,-0.007236500003587845,0.0004225478700751849,0.036559880420755114,0.040910717666324904,0.42366990089819523,0.03867416380231268
17,-0.3979392218589781,-0.0002138255294388229,0.0018714664342685298,0.06154560825429319,0.032624568342122885,1.4775982074303693,0.04480958494172548,1.970080830119457,0.6183333333333333,1.0,4659,0.8810514372163388,343,3623,0.997093023255814,0.9791891891891892,0.011858893777498429,0.07354986132123048,-0.006289436860965628,4.951859678439005e-05,0.0365175149271644,0.04222552695017854,0.2549780308460811,0.03926794253217919
18,-0.3879392218589781,0.0012697401963492208,0.002318739898671023,0.03270650949131137,0.05763644940798322,0.002569044857236457,0.04341758951862357,1.897362271216871,0.5933333333333334,1.0,4348,0.8326311757947147,358,3563,0.9623655913978495,0.9703159041394336,0.033659252231358495,0.09930550236180263,-0.004995104392743843,0.0002540525101186455,0.03792445179295156,0.042908588719594375,0.30001409586674577,0.040339617058170525
19,-0.3779392218589781,-0.0010763809924974328,-0.002033852927699646,0.060795408342652686,0.0327225982776229,1.5577244562825225,0.04460250804966765,1.9478491257104977,0.69,1.0,4556,0.8721286370597243,342,3619,0.9661016949152542,0.9807588075880759,0.02656974874833494,0.08823124042879021,-0.0032512657875150277,-2.7045464229796053e-05,0.03982428394776534,0.04369366453391815,0.38864947636228064,0.04171413313395306
20,-0.3679392218589781,-6.802534460381571e-05,0.0006672526851387034,0.03164623137993812,0.05863725075276797,0.05888107985172919,0.043077233021696575,1.8517452276353226,0.645,1.0,4323,0.8272101033295063,339,3592,0.9685714285714285,0.9723876556578235,0.02952045788537397,0.11144948335246845,-0.0009461219775491575,-0.0003277571043221713,0.04250912041564703,0.04461783781225003,0.5385062116347101,0.0435507180221721
21,-0.3579392218589781,-0.0018119701416640442,-0.002483280980315271,0.03072420850555814,0.05619533489391492,0.1239346623812201,0.04155186140620308,1.8693208161735642,0.595,1.0,3974,0.7618865030674846,342,3553,0.9606741573033708,0.9633947939262473,0.03796552438519096,0.14167753067484665,0.00013095580659430134,-0.00028221910342735295,0.04325528527772795,0.04533220170431844,0.5151147660438873,0.04428156859222355
22,-0.3479392218589781,-0.00010244765826837005,-0.000797302394452866,0.03191505393684853,0.05863562065289329,-0.1397512293315704,0.04325920706344118,1.9147426747239267,0.6733333333333333,1.0,4355,0.8378222393228165,344,3595,0.9717514124293786,0.9742547425474255,0.026996922511598,0.10919969218930355,0.0007694769869866919,-0.00029454282187921037,0.043581862585434894,0.046045827002319746,0.4413969320288636,0.04479690731565971
23,-0.33793922185897807,-0.0007782880772713865,-0.0016710627065024079,0.03203077103394518,0.05763481399272569,0.06264009789695472,0.04296612073000094,1.9766538791221713,0.6083333333333333,1.0,4243,0.8206963249516441,346,3568,0.9719101123595506,0.9674620390455532,0.030313924297448145,0.10907640232108315,0.00034949394470793984,-0.00031257289195061374,0.04280419764785071,0.04615910062051478,0.35068593339639753,0.04445000861875668
24,-0.32793922185897806,0.00010179738445898094,0.0010736087180619868,0.060426416272879056,0.03313552355202528,1.5386177940555663,0.04474663048291422,2.0140014529061774,0.7033333333333334,1.0,4571,0.8800539083557951,352,3614,0.9832402234636871,0.9804666304937601,0.018146573021276338,0.08436208445642411,-0.0004701248305614063,-0.00037740301184797844,0.04106040063134181,0.04601166223007513,0.18277030474345227,0.04346558736380843
25,-0.31793922185897805,-0.00031126943904240365,-0.0009542900963302617,0.03186584576701372,0.05791842442935487,0.04411077711236713,0.042960674807715274,1.934321960338846,0.65,1.0,4213,0.8215678627145085,354,3583,0.9888268156424581,0.9720564297341291,0.01955837731170638,0.11598088923556944,-0.0004510025585179666,-0.000604733621574025,0.040579604314554846,0.04627746444945566,0.07971905985271155,0.043334988127837176
26,-0.30793922185897804,0.0003758373068227223,0.0012816496496770317,0.03219833527271915,0.05794548398363158,-0.016326325743545107,0.043194306579049824,1.96628140356297,0.6133333333333333,1.0,4260,0.8310573546625049,361,3578,0.9917582417582418,0.9722826086956522,0.017979574773053033,0.10361815580699701,-9.831660868422485e-05,-0.00021033005301763371,0.04000704947707685,0.04678277617765324,-0.06452305517839693,0.04326246457628582
27,-0.29793922185897803,-0.0003814686236093852,0.002130242626631738,0.031485038607535834,0.058547085069487734,-0.17437260758291684,0.04293433630291152,1.8271580183219571,0.6,1.0,4200,0.8203125,347,3587,0.9857954545454546,0.9715601300108342,0.02132220772185561,0.10781249999999999,-4.968782172146729e-05,-0.00030022811518562356,0.04119327285539739,0.04584130447811058,0.18192247341226214,0.04345518799193209
